B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0.129447849486561	0	0.01726361525944	0.192293518188681	0.00789142669350032	0.0115365864504718	0.00592443583658696	0	0.0362307415332881	0	0.108237238210151	0	0.0907901436152448	0.0122338654758626	0	0	0	0	0.00458368053663562	0	0.108345468465302	0.275221430248275	0	0.644523965844414	0.769610371132313	GSM1008060
0.0900495141520956	0	0.0278496032111133	0.284629540176478	0	0.0292029602309315	0.0277931421075773	0	0.0608780995963804	0	0.128362974789956	0	0.0713621381540499	0	0	0	0	0	0.00881386306204559	0	0.0175631576703498	0.253495006849022	0	0.683640594386567	0.739574620455896	GSM1008061
0.11134347538788	0	0.0148909172153701	0.3052750047241	0.00374061209353343	0	0.0464197808199426	0	0.0477104488370629	0	0.18048138336135	0	0.0865674432783147	0	0	0.00228556432961563	0	0.000868644523854584	0	0	0.0180024206346247	0.182414304794352	0	0.682604969813785	0.739577973182609	GSM1008062
0.132168103546408	0	0.0185072142006194	0.285746347643398	0	0.0138329382131778	0.0491753220048116	0	0.0195162949928399	0	0.11976923353086	0	0.0396354448363368	0	0	0.00305496853741472	0	0.00623202834158363	0	0	0.179381208050569	0.132980896101981	0	0.676803617626247	0.752215595489094	GSM1008063
0.194474946293177	0	0.0652319277277932	0.187222914586344	0.00127104179800852	0.0512276619125165	0.0334066405443409	0	0.00319998941043272	0	0.1430018059153	0	0.102449108563824	0.0283371844006515	0	0	0	0	0	0	0	0.190176778847612	0	0.712824733293544	0.729245386634151	GSM1008064
0.101780289404934	0	0.0231762403164376	0.255507688005703	0.0384907870959782	0.0579307073533123	0.0158999900550397	0	0.0447317375197952	0	0.0817946205326833	0	0.10497827001746	0.00137062200961493	0	0	0	0.00250315746252332	0.00389668512876721	0	0.0677704159636462	0.200168789134105	0	0.669314867487408	0.755829532384303	GSM1008065
0.0517404997091745	0	0.00178018620442846	0.230293337637451	0.0520323013380256	0	0.00586902411506726	0	0.0244924991040301	0	0.177985556176682	0	0.0204947183501279	0.00306313691289349	0	0	0	0.00637302697592413	0	0	0.0419997144747442	0.383875999001451	0	0.711817804464667	0.706874054029789	GSM1008066
0	0.0590088997633893	0.0247144433137383	0.0968709470840968	0.0367220649021155	0.0486681536401087	0.0195719361055171	0	0	0	0.155472033496266	0	0.12042282081508	0	0	0.00200313341646154	0	0.0516108580881725	0.00331927629057369	0	0.0288106956300294	0.352804737454451	0	0.651419531452373	0.760707975094755	GSM1008067
0.0948873905361263	0	0.0307220902024985	0.224798040801713	0.00397031732681391	0.0454923846519117	0.0168837371809476	0	0.0438210122403427	0	0.104098965792316	0	0.0948824879288774	0	0	0	0	0	0.0136979871126248	0	0.165739295790373	0.161006290435454	0	0.642538607031102	0.777330301685001	GSM1008068
0.114129805195749	0	0.0686209615821014	0.195120015533439	0	0.00180501350675628	0.034437648303906	0	0.0602495415799364	0	0.121715698769644	0	0.0641535957663976	0.0130105785616858	0	0	0	0	0.00393261331561477	0	0.0295518613872064	0.293272666497564	0	0.666068428059562	0.755494864738768	GSM1008069
