CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	P.value	Correlation	RMSE	sample
0	0.0523543178266622	0.15818622292713	0.104213139340795	0	0.0759802768043487	0.000203526354236645	0	0.0253829051122756	0	0	0	0	0.0273952512938219	0	0	0.186611811031716	0.352385177883051	0.0101818260942943	0.00710554533166785	0	0.567204162363917	0.831592071682316	GSM1008060
0.0385692635123974	0.03127501525208	0.179145753550127	0.0905449133052447	0	0.164086834076264	0	0	0.0162304469553827	0	0	0	0	0.0124679179195789	0	0	0.154584670685033	0.306266794397646	0.00682839034624741	0	0	0.61672527749323	0.804310540093847	GSM1008061
0.0661009377727838	0.0238262493158266	0.132453599616061	0.098647802632212	0	0.181660025146471	0	0	0.00191018564820362	0	0	0.0148021375609943	0	0	0	0	0.227954639877656	0.252644422429791	0	0	0	0.63877961164945	0.790022707386045	GSM1008062
0.0155955008695079	0.0134187037214256	0.12041796019671	0.129161317929914	0	0.1771278515222	0	0	0.0787834532644681	0	0	0.00749020047466799	0	0	0	0	0.256051479101666	0.201953532919441	0	0	0	0.630763465712884	0.798072903187699	GSM1008063
0.114022775530161	0.0121223866351572	0.0906061839522166	0.109429725832018	0	0.112470762607529	0	0	0	0	0	0.00429212812598098	0.00280154918210516	0.0144256369663654	0	0	0.26762297895688	0.272205872211586	0	0	0	0.444601269950918	0.894578948890954	GSM1008064
0.0957372035543007	0.0222957008757327	0.198122544067822	0.0661641069148693	0	0.164054130070672	0	0	0	0	0	0	0	0.0215092924456888	0	0	0.162659295073182	0.269457726997733	0	0	0	0.64285460697946	0.786014902698581	GSM1008065
0.0700032030892226	0	0.0737363001086792	0.109818818360773	0	0.139579427348318	0	0	0.0238409652502359	0	0	0.011091869194793	0	0	0	0	0.131843054579991	0.436514279022225	0.00357208304576232	0	0	0.669627825053736	0.772269630616427	GSM1008066
0.156010888834741	0	0.150061092634801	0.0825946658647571	0	0.0575735921192715	0	0	0	0	0	0.030011094076264	0	0	0	0	0.0816664634495	0.442082203020665	0	0	0	0.651741590047121	0.774772887091139	GSM1008067
0.0394546000067833	0.0543318703503758	0.134032769594679	0.0757525396371561	0	0.137037912097729	0	0	0.0789903208213775	0	0	0.0168048458138874	0	0	0	0	0.180743920386228	0.275247622233635	0.00760359905814854	0	0	0.60079262402362	0.81163285569108	GSM1008068
0.0595153875954859	0.0118512985155367	0.145231898937201	0.0907648977880706	0	0.0876521924666638	0	0	0	0	0	0	0	0.0161570942841231	0	0	0.243131737494612	0.335733556787835	0.00996193613047237	0	0	0.598366044617827	0.813700905903901	GSM1008069
0	0.147933170258005	0.116467376622307	0.186971776900536	0	0.116018342301216	0	0	0.0413874518959607	0	0.000290437587712338	0	0	0.038139289961632	0	0	0.193001207689622	0.142549413131419	0.00265433395440853	0.0145871996971819	0	0.592837907720603	0.810654614257491	GSM1008070
0.0595830425417483	0.0339492044929027	0.172942601642557	0.0596614599602247	0	0.0962666914139312	0	0	0	0	0	0.0102705192451884	0	0.00631220190353904	0	0	0.154106627714072	0.38633418347811	0.0167402673755406	0.00383320023218675	0	0.599348891231691	0.811500962110375	GSM1008071
0.0962821524115907	0.0113502798341669	0.0548203350852762	0.122420219870269	0	0.216951598486223	0	0	0.0434908169904122	0	0	0.00203542869503201	0	0	0	0	0.22389122581152	0.228757942815509	0	0	0	0.644727569702142	0.785710461286883	GSM1008072
0.0338056841720723	0.0198359455021719	0.194322504571479	0.0442763069766831	0	0.0988074085952316	0	0	0	0	0	0.0078822864998396	0	0.000889173235404297	0	0	0.261796586385138	0.337792513114574	0.000591590947406066	0	0	0.601924696296266	0.810753170721581	GSM1008073
0.126438161238997	0	0.113920469116787	0.0571649211774221	0	0.123560796090015	0	0	0.0147691867222605	0	0	0.008135345468412	0	0	0	0	0.174668902758187	0.380990645231459	0	0.00035157219646107	0	0.624323309169638	0.795184581849684	GSM1008074
0.0581663216196129	0.0461020169775329	0.186318026721315	0.0729339847545821	0	0.0925736321265712	0	0	0	0	0	0.00737756452049729	0	0.00535559479196982	0	0	0.301236139335721	0.212418259217325	0.0147044615030026	0.00281399843187031	0	0.589687419441539	0.814753865990584	GSM1008075
0.0422367721843434	0.0293263399898196	0.12523430255821	0.106516662233174	0	0.234233452632959	0	0	0	0	0	0.00199047849934972	0	0.0132315925785959	0	0	0.150590514267364	0.281516470748102	0.00870149656775202	0.00642191774033215	0	0.616947574836705	0.802531357541787	GSM1008076
0.0814094453886676	0	0.122354499536668	0.0752499800941592	0	0.0957342511174247	0	0.00196715593367683	0.0302377465107298	0	0	0.0121241895614922	0	0.00754822602171894	0	0	0.270207889243587	0.291333942975431	0.00441027609479904	0.00742239752164607	0	0.606769292085219	0.809209492376399	GSM1008077
0.0614416725452825	0.0322121875114932	0.134894643006778	0.0604685748777706	0	0.0763039316670809	0	0	0	0	0.0113744833035262	0	0.00533802706453813	0.035137107941595	0	0	0.241012645408027	0.332168039870143	0.0096486868037654	0	0	0.401026202466955	0.917104918325719	GSM1008078
0.0369636106319639	0.0627089196647631	0.0859561545891286	0.112255821088561	0	0.0825707362493652	0	0	0.0141931191628878	0	0	0.00854455314383678	0	0.0213632675152501	0	0	0.123824843419713	0.431912061574489	0.0197069129600415	0	0	0.533257635962529	0.846541533572797	GSM1008079
0.10486177365879	0	0.137783969936022	0.0883565778694879	0	0.0522337763125398	0	0	0	0	0	0	0.0111711704829016	0.0350759650933566	0	0	0.121728882832857	0.440052319928842	0.00873556388520353	0	0	0.598218752026754	0.809307083715357	GSM1008080
0.0562191382083384	0	0.164931639854553	0.1112691376655	0	0.145135508984916	0	0	0	0.0171337297135393	0	0.0116686862002666	0	0	0	0	0.343366657420536	0.150275501952351	0	0	0	0.58956258075994	0.815848623960901	GSM1008081
0.0910070056311006	0.0694856024431102	0.163160842626311	0.123870247932871	0	0.0946745955565724	0	0	0.0193472083554573	0	0	0	0	0.01574014201868	0	0	0.193348845392291	0.219166720832736	0.0101987892108697	0	0	0.411907032176986	0.911835140282563	GSM1008082
0.215695590984333	0	0.151068477175182	0.00711133785351777	0	0.0435012386355417	0	0	0	0	0.00171569098586274	0	0.0489271134009644	0.0366330219781388	0	0	0.0727633900211424	0.418890941627058	0.00369319733825927	0	0	0.509125063821988	0.862143587690801	GSM1008083
0.119616235512966	0	0.221056504032152	0	0	0.0815729885165943	0	0.0114320996216512	0	0	0.0107620389368528	0	0	0.0270198521334252	0	0	0.141113046376858	0.333755665027481	0.0108006332121383	0.0428709366298804	0	0.555615764995671	0.836912217660437	GSM1008084
0.140109152242163	0	0.190731914449777	0.0901555607539547	0	0.0653875589459609	0	4.88938842594109e-05	0.014788458752191	0	0	0.0157781094281753	0	0	0	0	0.147483102599598	0.326183089462852	0.000150785867086236	0.00918337361398362	0	0.653149538683247	0.783606713460038	GSM1008085
0.163915929569875	0	0.145947489780067	0.0224872211905462	0	0.0247143182300266	0	0	0	0	0	0.00983485114286102	0	0.00522802508760251	0	0	0.117689056415285	0.503776731615349	0.00640637696838798	0	0	0.657336982926642	0.764924600299582	GSM1008086
