Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0	0.152726100771286	0	0.0584996164818851	0	0.227818671240496	0	0	0.20242522360861	0	0.357871237221799	0.000659150675923672	0	0.439918394624999	0.9121119132373	GSM1008060
0	0.159858508187756	0	0	0	0.32343899652342	0.00813105254362625	0	0.152641233566933	0.0528390866075864	0.179898818729346	0.123192303841332	0	0.343300057767548	0.961504974291321	GSM1008061
0	0.180767283475058	0	0	0.0218569944634215	0.213718175245095	0	0	0.207260647040254	0.0388255439917984	0.231584442940721	0.105986912843653	0	0.404760511912115	0.927651519760242	GSM1008062
0	0.225240715392343	0	0	0.0333185952746005	0.208468914815955	0	0	0.207007053941055	0	0.163685967312439	0.162278753263608	0.0600000000000001	0.202718243551643	1.05598234157265	GSM1008063
0	0.207029794600419	0	0	0.115711449681906	0.195834629079581	0.0919124745404498	0	0	0	0.252243599903191	0.137268052194454	0	0.333818646112199	1.0010178063514	GSM1008064
0	0.176369089555973	0	0	0.0510525733239301	0.266502792768651	0.0116718597460484	0	0.167027234095038	0	0.294729981415225	0.0326464690951351	0	0.374873532121754	0.956465697543448	GSM1008065
0.00127684852972057	0.101624229593646	0	0	0.146347251144742	0.200283059494553	0.00248982081120481	0	0.102565104532128	0	0.321536456174285	0.12387722971972	0	0.473085553297116	0.884682786339599	GSM1008066
0.140534004457185	0.0459506064739532	0	0.00995638206338177	0	0.285856122340509	0	0	0.137909720167336	0.303637568615796	0.0720945587079018	0.00406103717393726	0	0.635128354373088	0.76918759780355	GSM1008067
0	0.126693908168644	0	0	0.0436609580654839	0.282137309518527	0.00150127159264782	0	0.183208908540239	0	0.265636942894583	0.0971607012198749	0	0.378019896084261	0.938289529334587	GSM1008068
0	0.176602842625782	0	0.039355126455822	0.027260419282005	0.116155521373379	0	0	0.0986482411846658	0	0.541977849078346	0	0	0.586123638672009	0.827760293335035	GSM1008069
0	0.110448537725193	0	0	0.122783708108486	0.254674480896515	0	0	0.195680402353868	0	0.276829832351267	0.039583038564671	0	0.428190840669728	0.909490288106628	GSM1008070
0.00206218813706061	0.174858617613984	0	0	0	0.237772749704426	0	0	0.287129776497817	0.0362043595272675	0.2303756925101	0.0315966160093438	0	0.469625272418812	0.884689145060333	GSM1008071
0	0.205264878074971	0	0	0.123662370998454	0.184273016601554	0.0333133038876317	0	0.146229714351256	0	0.307256716086133	0	0	0.341301923907502	0.995579495730666	GSM1008072
0	0.147396312986951	0	0	0	0.253073280728552	0	0	0.192322961866224	0.036618542293718	0.303620320911345	0.0669685812132114	0	0.495032991864831	0.869933526579181	GSM1008073
0.0295411573732819	0.102196570083964	0	0	0.125541365434368	0.209786488106151	0	0	0.190825888117951	0	0.312550723756499	0.0295578071277851	0	0.45172531702718	0.899955712173441	GSM1008074
0	0.150536406898458	0	0	0.091599217515516	0.237259744913327	0	0	0.200785741533306	0.00449112911718439	0.315327760022209	0	0	0.471159487565423	0.889448756417534	GSM1008075
0	0.191658942253599	0	0	0.0919960443122697	0.227924898868033	0	0	0.214189520280283	0	0.192978931860117	0.0812516624256978	0.01	0.305211294304587	0.992237853396774	GSM1008076
0	0.148959279476154	0	0	0.0341270592611146	0.278506194594595	0	0	0.1891349288947	0	0.278303181801941	0.0709693559714952	0	0.397411327278398	0.931407873423678	GSM1008077
0	0.321426927911933	0	0	0.124812187650519	0.0465702322798733	0	0	0.1666042854402	0	0.276331214513778	0.0642551522036968	0	0.354749919451582	1.02246998484691	GSM1008078
0	0.135708550626386	0	0	0.0953883118863056	0.138617185702718	0	0	0.0729103798018578	0	0.557375571982733	0	0	0.63171100161961	0.784499847433633	GSM1008079
0.0427328354196795	0.0958446241621138	0	0	0	0.233314098496939	0	0	0.20147083962462	0.0584504264460423	0.264522180230165	0.103664995620441	0	0.529286168218589	0.845338745283818	GSM1008080
0	0.259382747875496	0	0	0.104961291775485	0.117813658292381	0.0695840391597574	0	0.128279120055072	0	0.185505817447652	0.134473325394156	0.05	0.214278955749376	1.08011012775244	GSM1008081
0	0.174494115807314	0	0	0.192799653795845	0.165338146198754	0	0	0.140505778673691	0.319170157853474	0.00769214767092137	0	0	0.398554078510655	0.937961922272079	GSM1008082
0	0.254823625610727	0.0105203525035546	0	0.169450735194886	0.0555830878112803	0.0963010402765231	0	0	0	0.413321158603029	0	0	0.477574767250661	0.942895433554548	GSM1008083
0	0.240422715244895	0	0	0.11440002516378	0.177657262784868	0	0	0.173002654266689	0.0941753903173167	0.166999485107218	0.0333424671152323	0	0.344373105236629	0.991093270217988	GSM1008084
0	0.176897922770139	0	0	0	0.173449540398607	0	0	0.237972947012745	0.103139452664391	0.222030153040336	0.0865099841137827	0	0.454774551115537	0.894828557574501	GSM1008085
0	0.161978825263527	0	0	0.204236347190869	0.0647179841835824	0	0	0.0684752857880592	0	0.436439561436307	0.0641519961376556	0	0.53976678746097	0.85767580926522	GSM1008086
